ALLSKY_SFC_SW_DWN (Wh/m^2),Solar Zenith Angle (Degrees) ,Solar Zenith Angle (Degrees) REMOVED IF >85º,optimiced_moving_solar_ALLSKY_SFC_SW_DWN (Wh/m^2)
671.08,43.73,43.73,928.695096
550.52,51.95,51.95,893.1953819
372.04,61.1,61.1,769.8190807
207.41,70.59,70.59,624.1165479
83.79,79.99,79.99,482.0502406
11.67,88.34,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
64.93,83.52,83.52,575.332978
108.53,74.47,74.47,405.3515592
213.78,64.98,64.98,505.4682248
324.26,55.66,55.66,574.8244712
471.72,47.01,47.01,691.8027083
676.73,39.8,39.8,880.8336756
794.95,35.2,35.2,972.838479
807.1,34.39,34.39,978.0515927
770.36,37.63,37.63,972.7135349
701.38,43.98,43.98,974.7044367
591.2,52.18,52.18,964.1496283
444.27,61.33,61.33,926.0174852
279.53,70.82,70.82,850.8326899
111.6,80.23,80.23,657.6562361
13.48,88.48,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
60.7,83.77,83.77,559.3445332
212.02,74.66,74.66,801.4473872
380.77,65.17,65.17,906.7521146
537.88,55.85,55.85,958.1706189
667.83,47.22,47.22,983.2812261
770.52,40.05,40.05,1006.579878
763.61,35.48,35.48,937.7292881
756.05,34.67,34.67,919.274548
532.69,37.91,37.91,675.1655557
420.25,44.23,44.23,586.4945281
284.2,52.42,52.42,466.0020471
234.27,61.56,61.56,491.9176962
153.45,71.05,71.05,472.5276374
71.34,80.46,80.46,430.443278
8.91,88.62,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
35.4,84,84,338.6637371
115.94,74.85,74.85,443.6248559
215.55,65.37,65.37,517.208105
356.88,56.05,56.05,639.0325338
484.21,47.44,47.44,715.9037068
494.86,40.29,40.29,648.7574645
575.22,35.75,35.75,708.7708734
660.27,34.96,34.96,805.6472039
657.14,38.18,38.18,835.9786457
580.32,44.49,44.49,813.4877365
440.16,52.66,52.66,725.6856747
309.67,61.8,61.8,655.315837
176.12,71.29,71.29,549.039624
63.9,80.7,80.7,395.4114424
9.09,88.75,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42.18,84.23,84.23,419.5538554
122.41,75.05,75.05,474.5014721
275.19,65.56,65.56,665.1276873
431.11,56.26,56.26,776.1802546
575.07,47.66,47.66,853.8166109
657.09,40.54,40.54,864.6462821
700.97,36.02,36.02,866.6664193
738.34,35.25,35.25,904.1175964
677.86,38.47,38.47,865.7945653
601.29,44.76,44.76,846.8127912
463.66,52.91,52.91,768.8343686
308.63,62.04,62.04,658.263167
175.5,71.53,71.53,553.9631582
62.92,80.95,80.95,400.0093428
8.21,88.88,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
38.38,84.47,84.47,398.2694163
135.19,75.25,75.25,530.9857248
257.95,65.76,65.76,628.2886296
394.31,56.46,56.46,713.6586992
502.19,47.88,47.88,748.7711344
604.26,40.79,40.79,798.1148423
674.87,36.3,36.3,837.3822024
703.79,35.55,35.55,865.0229732
678.77,38.75,38.75,870.3468459
575.74,45.02,45.02,814.5036814
391.5,53.17,53.17,653.1065418
286.52,62.29,62.29,616.1765895
164.38,71.77,71.77,525.4572836
56.52,81.2,81.2,369.4459655
7.3,89.01,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42.15,84.7,84.7,456.314084
164.18,75.45,75.45,653.5183436
318.15,65.96,65.96,780.9770651
481.34,56.67,56.67,876.0231418
605.98,48.1,48.1,907.3831382
720.45,41.04,41.04,955.1855236
749.23,36.59,36.59,933.1297988
756.82,35.84,35.84,933.5904575
715.05,39.05,39.05,920.7484433
626.33,45.3,45.3,890.4388923
465.26,53.44,53.44,781.0775856
312.88,62.54,62.54,678.5082485
199.52,72.02,72.02,646.3547103
62.16,81.45,81.45,418.1003725
6.76,89.12,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
38.53,84.92,84.92,435.138071
151.12,75.65,75.65,609.7370447
304.62,66.16,66.16,753.6667209
454.62,56.88,56.88,832.036427
587.95,48.34,48.34,884.5224788
681.77,41.3,41.3,907.4970701
753.43,36.88,36.88,941.9120726
744.65,36.15,36.15,922.1952705
682.66,39.34,39.34,882.676375
598.82,45.59,45.59,855.7162674
491.07,53.7,53.7,829.4916694
365.3,62.8,62.8,799.1722963
188.34,72.28,72.28,618.7953235
59.51,81.71,81.71,412.7379519
5.57,89.24,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29.66,85.14,0,0
107.53,75.85,75.85,439.8651384
226.11,66.36,66.36,563.8812592
341.81,57.09,57.09,629.1124597
399.48,48.56,48.56,603.5942046
496.56,41.55,41.55,663.5156793
338.34,37.16,37.16,424.5426062
322.18,36.45,36.45,400.5342602
367.82,39.64,39.64,477.6460995
344.45,45.87,45.87,494.6942187
243.58,53.97,53.97,414.104671
163.49,63.06,63.06,360.8595188
95.24,72.54,72.54,317.4244426
39.13,81.98,81.98,280.4640727
6.37,89.35,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
18.55,85.36,0,0
26.43,76.05,76.05,109.6339037
73.45,66.56,66.56,184.6458574
116.85,57.3,57.3,216.2926305
139.12,48.8,48.8,211.207266
168.84,41.82,41.82,226.556887
214.49,37.46,37.46,270.2140416
232.56,36.77,36.77,290.3208014
218.68,39.95,39.95,285.257694
170.33,46.16,46.16,245.9117376
128.62,54.25,54.25,220.1456117
75.99,63.33,63.33,169.2988796
44.13,72.8,72.8,149.2350309
14.34,81.69,81.69,99.21890805
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
18.23,85.58,0,0
26.23,76.26,76.26,110.4344992
53.61,66.77,66.77,135.9200263
88.52,57.52,57.52,164.8401242
121,49.03,49.03,184.5458065
253.55,42.09,42.09,341.6688397
279.82,37.76,37.76,353.9414619
345.23,37.08,37.08,432.7305166
284.97,40.26,40.26,373.4276607
250.62,46.45,46.45,363.7512505
232.95,54.52,54.52,401.3481712
172.18,63.6,63.6,387.2388152
91.33,73.07,73.07,313.6298597
22.45,82.05,82.05,162.3178542
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21.88,85.78,0,0
56.33,76.46,76.46,240.5988455
72.77,66.98,66.98,186.0875832
155.16,57.73,57.73,290.6109414
154.95,49.27,49.27,237.4729849
177.15,42.35,42.35,239.7017228
126.14,38.05,38.05,160.1832316
204.03,37.4,37.4,256.8306206
328.05,40.58,40.58,431.9297968
384.38,46.75,46.75,560.988824
433.25,54.81,54.81,751.7920388
335.91,63.88,63.88,762.9937665
204.52,73.34,73.34,713.3794059
64.09,82.41,82.41,485.2237721
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
26.52,85.99,0,0
107.19,76.67,76.67,464.9130101
227.95,67.19,67.19,587.9902808
370.84,57.95,57.95,698.8290284
504.5,49.51,49.51,776.9722698
648.58,42.62,42.62,881.389562
655.66,38.36,38.36,836.1656669
724.04,37.72,37.72,915.3360644
704.3,40.89,40.89,931.6535226
575.62,47.05,47.05,844.8105355
427.53,55.1,55.1,747.2395063
280.43,64.16,64.16,643.3953554
146.67,73.62,73.62,520.094255
44.52,82.77,82.77,353.7469185
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
30.09,86.19,0,0
100.85,76.88,76.88,444.2902038
189.31,67.4,67.4,492.6159358
336.93,58.18,58.18,639.0297694
447.56,49.76,49.76,692.8272466
472.64,42.9,42.9,645.2045345
600.43,38.67,38.67,769.0350258
680.9,38.05,38.05,864.6643603
641.48,41.22,41.22,852.8221829
601.62,47.37,47.37,888.3129793
505.53,55.39,55.39,890.0373482
369.68,64.44,64.44,856.8196082
128.27,73.91,73.91,462.8230427
30.82,83.13,83.13,257.6556502
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
17.01,86.38,0,0
38.7,77.09,77.09,173.2161773
64.91,67.61,67.61,170.4081522
134.01,58.4,58.4,255.7511537
166.21,50,50,258.5768573
154.38,43.18,43.18,211.709277
189.61,38.98,38.98,243.9135496
183.23,38.38,38.38,233.738498
146.04,41.55,41.55,195.1422382
149.66,47.67,47.67,222.2454242
179.44,55.69,55.69,318.3421673
117.45,64.73,64.73,275.1330154
85.41,74.2,74.2,313.6841579
38.87,83.48,83.48,342.3160733
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32.44,86.58,0,0
144.2,77.3,77.3,655.9130753
296.16,67.82,67.82,784.4932803
433.66,58.62,58.62,832.8217663
583.69,50.25,50.25,912.8157622
718.39,43.46,43.46,989.715909
786.41,39.3,39.3,1016.243393
798.57,38.71,38.71,1023.386175
745.4,41.88,41.88,1001.148865
670.17,47.99,47.99,1001.359263
539.2,55.99,55.99,963.9974325
379.05,65.02,65.02,897.5806704
191.61,74.48,74.48,716.0990121
65.03,83.83,83.83,605.0495275
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
25.24,86.77,0,0
93.06,77.52,77.52,430.6363388
195.66,68.04,68.04,523.2121499
303.45,58.85,58.85,586.6257834
410.98,50.5,50.5,646.1155042
558.74,43.74,43.74,773.3589987
662.98,39.61,39.61,860.5637285
614.87,39.05,39.05,791.7496613
645.59,42.21,42.21,871.6093262
536.62,48.31,48.31,806.8260029
429.54,56.3,56.3,774.1629523
300.6,65.31,65.31,719.6406057
147.07,74.77,74.77,559.8520048
41.7,84.16,84.16,409.8246657
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
25.14,86.95,0,0
106.95,77.73,77.73,503.2496488
238.52,68.26,68.26,643.9606133
337.55,59.09,59.09,657.1070874
468.49,50.75,50.75,740.4552781
517.99,44.03,44.03,720.4552235
565.76,39.93,39.93,737.7914293
607.12,39.39,39.39,785.5656905
620.91,42.55,42.55,842.840426
527.95,48.63,48.63,798.8119362
356.54,56.61,56.61,647.8599125
231.44,65.62,65.62,560.677229
118.03,75.07,75.07,458.1220777
31.78,84.5,84.5,331.5744221
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
19.73,87.12,0,0
79.19,77.95,77.95,379.3256615
174.44,68.48,68.48,475.5388354
273.75,59.31,59.31,536.3515705
373.76,51.01,51.01,594.0385612
508.9,44.32,44.32,711.3016765
564.09,40.26,40.26,739.1894203
580.14,39.73,39.73,754.3445695
575.55,42.89,42.89,785.5603797
477.1,48.96,48.96,726.6377557
362.78,56.92,56.92,664.6641258
225.61,65.92,65.92,552.9496992
115.75,75.38,75.38,458.584497
30.05,84.83,84.83,333.4771412
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
17.6,87.3,0,0
72.91,78.17,78.17,355.6436905
150.6,68.7,68.7,414.589098
239.72,59.55,59.55,473.0199308
322.74,51.27,51.27,515.8465267
421.92,44.61,44.61,592.6646071
464.66,40.59,40.59,611.8899834
562.07,40.08,40.08,734.5916415
536.99,43.23,43.23,737.0059794
494.44,49.3,49.3,758.2291217
384.82,57.23,57.23,710.9601682
242.31,66.23,66.23,601.166802
123.64,75.68,75.68,499.8842714
28.34,85.15,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13.95,87.47,0,0
42.23,78.39,78.39,209.8396706
92.64,68.91,68.91,257.4520677
145.12,59.78,59.78,288.3245993
197.26,51.52,51.52,317.0152205
313.03,44.91,44.91,441.9975289
501.85,40.91,40.91,664.0518458
573.81,40.43,40.43,753.8240517
585.92,43.59,43.59,808.9552677
496.41,49.63,49.63,766.3947055
376.65,57.55,57.55,701.9673645
247.16,66.54,66.54,620.8353981
119.77,75.98,75.98,494.3850172
34.11,85.46,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21.66,87.63,0,0
127.87,78.61,78.61,647.4881236
282.2,69.14,69.14,792.5058163
441.3,60.02,60.02,883.1339964
592.59,51.79,51.79,958.0377806
701.59,45.2,45.2,995.6797301
743.48,41.24,41.24,988.729545
713.05,40.78,40.78,941.6643568
616.37,43.94,43.94,855.9899678
556.55,49.97,49.97,865.2982677
428.63,57.88,57.88,806.1588051
276.73,66.85,66.85,703.8974344
135.27,76.3,76.3,571.1495477
31.34,85.77,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11.62,87.8,0,0
93.12,78.83,78.83,480.6920536
229.78,69.37,69.37,652.1694957
243.93,60.26,60.26,491.7299473
322.74,52.05,52.05,524.8030399
198,45.5,45.5,282.4902025
220.26,41.58,41.58,294.4535102
260.69,41.13,41.13,346.1011598
179.4,44.29,44.29,250.6235486
86.55,50.31,50.31,135.5237346
111.61,58.21,58.21,211.8610876
107.74,67.17,67.17,277.6816865
119.38,76.62,76.62,515.8846347
30.05,86.06,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
17.79,87.95,0,0
113.38,79.05,79.05,596.8867188
219.7,69.59,69.59,629.9901186
339.38,60.5,60.5,689.2034165
480.77,52.31,52.31,786.3570494
624.11,45.8,45.8,895.2111881
622.09,41.91,41.91,835.9234071
569.84,41.49,41.49,760.7285923
514.97,44.65,44.65,723.869226
426.56,50.66,50.66,672.8914589
351.46,58.54,58.54,673.4199214
231.46,67.49,67.49,604.5793915
113.12,76.93,76.93,500.2182181
23.3,86.35,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11.37,88.09,0,0
56.92,79.28,79.28,306.0057105
159.51,69.82,69.82,462.3872535
260.99,60.74,60.74,533.9691961
381.62,52.59,52.59,628.1660953
535.3,46.1,46.1,771.9910421
555.49,42.26,42.26,750.5599581
588.71,41.85,41.85,790.3271543
551.63,45.01,45.01,780.2588201
442.91,51,51,703.7909566
370.13,58.88,58.88,716.151212
217.38,67.82,67.82,575.8142533
92.7,77.25,77.25,420.0320678
18.72,86.63,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.33,88.24,0,0
100.49,79.51,79.51,551.949031
252.86,70.05,70.05,741.0903203
422.55,60.98,60.98,871.0307769
564.36,52.85,52.85,934.5197323
663.68,46.41,46.41,962.5621491
680.06,42.59,42.59,923.7244598
632.37,42.22,42.22,853.896235
566.31,45.37,45.37,806.1056576
539.34,51.35,51.35,863.5500542
379.39,59.21,59.21,741.1510692
248.7,68.15,68.15,668.2287317
113.62,77.58,77.58,528.2777938
22.36,86.9,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.27,88.38,0,0
77.12,79.73,79.73,432.5609112
175.81,70.28,70.28,521.036044
277.95,61.23,61.23,577.5047111
445.54,53.12,53.12,742.3921474
623.67,46.72,46.72,909.7177709
619.46,42.94,42.94,846.1788163
667.75,42.59,42.59,907.0038056
616.4,45.73,45.73,883.0433775
509.12,51.71,51.71,821.6356484
409.74,59.55,59.55,808.5065345
263.19,68.48,68.48,717.4791682
121.78,77.91,77.91,581.4333659
23.37,87.16,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11.69,88.51,0,0
102.67,79.96,79.96,588.9213918
224.18,70.52,70.52,672.2486576
367.67,61.48,61.48,770.0451717
488.87,53.4,53.4,819.9423079
632.97,47.03,47.03,928.632282
656.23,43.29,43.29,901.5480309
604.41,42.95,42.95,825.7547284
535.7,46.1,46.1,772.5679082
510.38,52.06,52.06,830.1076287
389.41,59.9,59.9,776.473904
258.17,68.81,68.81,714.2385973
115.72,78.23,78.23,567.3008142
19.65,87.41,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11.49,88.64,0,0
99.55,80.19,80.19,584.2771082
276.16,70.74,70.74,837.2152997
403.02,61.73,61.73,850.922544
523.12,53.68,53.68,883.2093344
577.82,47.34,47.34,852.6865457
613.31,43.63,43.63,847.3348328
479.25,43.32,43.32,658.7327184
430.48,46.48,46.48,625.1454591
248.95,52.42,52.42,408.2027081
139.38,60.24,60.24,280.7997149
84.2,69.15,69.15,236.5682767
50.95,78.56,78.56,256.8799839
11.79,87.66,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.64,88.76,0,0
41.86,80.41,80.41,251.2655485
43.38,70.98,70.98,133.1090576
75.91,61.98,61.98,161.5863635
143.99,53.96,53.96,244.7353143
202.27,47.66,47.66,300.3138503
243.36,43.98,43.98,338.1962299
252.68,43.7,43.7,349.5041254
215.14,46.85,46.85,314.5732329
171.41,52.78,52.78,283.3798709
124.24,60.59,60.59,253.0058694
65.42,69.48,69.48,186.6293719
28.27,78.9,78.9,146.8403866
12.12,87.88,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8.12,88.88,0,0
56.84,80.65,80.65,349.8600699
153.92,71.22,71.22,478.1085895
224.39,62.23,62.23,481.6027586
324.95,54.23,54.23,555.9139397
522.84,47.98,47.98,781.0693644
569.77,44.34,44.34,796.6527375
615.92,44.07,44.07,857.2415819
523.45,47.23,47.23,770.8483618
354.55,53.15,53.15,591.1904467
244.52,60.94,60.94,503.4121616
150.71,69.83,69.83,437.0854009
92.9,79.23,79.23,497.1451227
12.33,88.1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9.84,88.98,0,0
108.63,80.88,80.88,685.3509713
284.25,71.45,71.45,893.4967469
446.02,62.48,62.48,965.2896325
533.18,54.52,54.52,918.6126548
628.61,48.3,48.3,944.9508664
653.71,44.7,44.7,919.6827291
664.71,44.45,44.45,931.1465697
615.28,47.6,47.6,912.4689625
510.97,53.52,53.52,859.4344382
382.7,61.29,61.29,796.6666468
251.96,70.16,70.16,742.3804871
119.25,79.57,79.57,658.7156155
15.58,88.31,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.55,89.09,0,0
66.32,81.11,81.11,429.1502441
176.16,71.7,71.7,561.0325874
325.88,62.74,62.74,711.4832239
449.56,54.8,54.8,779.9007575
615.84,48.62,48.62,931.6088227
623.19,45.05,45.05,882.0938578
628.32,44.83,44.83,885.953891
513.84,47.98,47.98,767.6242869
439.16,53.88,53.88,744.997658
331.55,61.65,61.65,698.2110951
195.68,70.52,70.52,586.785696
77.23,79.91,79.91,440.8233465
10.59,88.52,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.57,89.2,0,0
84.34,81.34,81.34,560.1355952
228.87,71.93,71.93,737.8649834
368.62,63,63,811.9553167
495.12,55.09,55.09,865.157277
607.54,48.94,48.94,924.9309975
644.09,45.41,45.41,917.4695215
571.64,45.2,45.2,811.2578014
489.6,48.37,48.37,736.996807
316.33,54.26,54.26,541.5607976
231.67,62,62,493.4697186
132.55,70.86,70.86,404.2668153
43.23,80.26,80.26,255.5304502
9.41,88.7,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.98,89.29,0,0
54.8,81.58,81.58,374.2444918
139.45,72.17,72.17,455.4305197
231.92,63.26,63.26,515.4435484
333.62,55.38,55.38,587.2236807
457.72,49.27,49.27,701.4916723
566.66,45.77,45.77,812.3687397
587.67,45.59,45.59,839.782871
462.74,48.75,48.75,701.8168454
445.8,54.62,54.62,769.9527028
339.34,62.36,62.36,731.4708212
200.4,71.21,71.21,622.1661232
80.8,80.6,80.6,494.7162037
9.59,88.88,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.9,89.38,0,0
76.03,81.81,81.81,533.7079683
190.82,72.41,72.41,631.4287739
317.24,63.52,63.52,711.4832727
409.37,55.67,55.67,725.886725
478.16,49.59,49.59,737.6134689
543.2,46.13,46.13,783.8107259
530.58,45.97,45.97,763.3861037
522.24,49.13,49.13,798.1111369
407.12,55,55,709.7920594
296.85,62.73,62.73,647.8835188
173.09,71.56,71.56,547.2139157
68.37,80.95,80.95,434.657323
7.27,89.04,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
96.21,81.51,81.51,651.6668238
246.47,72.66,72.66,826.9657875
375.56,63.78,63.78,850.0312935
499.98,55.96,55.96,893.1858092
564.84,49.92,49.92,877.2761128
524.23,46.5,46.5,761.5697179
587.58,46.36,46.36,851.4110466
501.19,49.52,49.52,772.0324262
406.77,55.38,55.38,715.9791877
304.79,63.09,63.09,673.4345964
184.27,71.91,71.91,593.442035
68.59,81.3,81.3,453.4551637
6.51,89.19,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
45.13,81.82,81.82,317.1838116
127.11,72.91,72.91,432.5330407
244.3,64.05,64.05,558.289447
361.41,56.25,56.25,650.5208136
463.71,50.25,50.25,725.1825406
586.1,46.87,46.87,857.302513
528.61,46.74,46.74,771.3442374
528.39,49.91,49.91,820.4939593
415.43,55.76,55.76,738.3313522
292.12,63.45,63.45,653.5435622
188.84,72.27,72.27,620.0993801
57.98,81.65,81.65,399.2572079
6.78,89.33,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
56.28,82.13,82.13,411.0252403
150.88,73.15,73.15,520.5143911
266.91,64.31,64.31,615.7067713
372.16,56.55,56.55,675.1703093
428.65,50.58,50.58,675.0391474
420.62,47.23,47.23,619.4177819
478.21,47.13,47.13,702.9014259
435.29,50.3,50.3,681.4526156
412.86,56.13,56.13,740.807943
315.23,63.81,63.81,714.2416207
189.55,72.62,72.62,634.5668754
73.7,81.44,81.44,495.1458744
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
51.62,82.44,82.44,392.3555008
220.55,73.4,73.4,771.9950308
369.03,64.58,64.58,859.7079317
500.76,56.84,56.84,915.5014629
601.61,50.91,50.91,954.118159
652.09,47.6,47.6,967.0587143
656.62,47.52,47.52,972.2909832
632.04,50.69,50.69,997.670266
530.89,56.52,56.52,962.374647
400.84,64.18,64.18,920.3174964
239.41,72.98,72.98,817.9210838
80.38,81.91,81.91,571.1709808
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
69.8,82.73,82.73,551.5814102
229.52,73.65,73.65,815.3342227
394.32,64.84,64.84,927.4898725
526.45,57.14,57.14,970.2570867
624.11,51.25,51.25,997.1027254
682.34,47.97,47.97,1019.148618
689.77,47.91,47.91,1029.051133
628.94,51.08,51.08,1001.122705
532.16,56.89,56.89,974.2092273
398.74,64.55,64.55,927.899464
234.8,73.34,73.34,818.9980662
75.88,82.36,82.36,570.7479335
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
61.88,83.03,83.03,509.9315062
179.27,73.89,73.89,646.0591407
326.64,65.11,65.11,776.09281
470.11,57.45,57.45,873.7529141
546.45,51.59,51.59,879.548669
576.05,48.34,48.34,866.6199063
590.56,48.3,48.3,887.7526347
403.57,51.48,51.48,648.0056492
356.57,57.27,57.27,659.4833036
266.58,64.92,64.92,628.89952
152.58,73.7,73.7,543.6341224
45.78,82.8,82.8,365.2662482
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
36.12,83.32,83.32,310.5118899
123.88,74.15,74.15,453.5737917
211.3,65.38,65.38,507.2034043
330.13,57.74,57.74,618.4964999
440.6,51.92,51.92,714.3770377
539.64,48.72,48.72,817.9593496
442.57,48.7,48.7,670.5589114
465.38,51.87,51.87,753.7155017
354.79,57.66,57.66,663.2303794
257.44,65.29,65.29,615.8474033
159.57,74.05,74.05,580.680254
56.1,83.23,83.23,475.8914068
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
33.91,83.6,83.6,304.2103242
130.27,74.4,74.4,484.4194812
264.85,65.66,65.66,642.6050089
481.66,58.05,58.05,910.2024062
581.99,52.27,52.27,951.055366
631.67,49.09,49.09,964.5691076
627.64,49.09,49.09,958.4152401
607.42,52.26,52.26,992.3878008
507.91,58.05,58.05,959.8075492
376.43,65.66,65.66,913.3313328
216.6,74.41,74.41,805.9483515
60.76,83.65,83.65,549.3588246
